GUID,Make,Model,Mileage,Price,First Registration,Fuel Type,Seller
c4d87e27-87a1-45cf-938c-6a6086e203c4,mitsubishi,space star,"23,252 km","€ 10,990.-",07/2022,Gasoline,Auto Drive M.G.M. Srl
3bd88ae6-23b4-40a8-b7a9-0982e1899b82,mitsubishi,colt,"229,799 km","€ 1,499.-",11/2004,Gasoline,Piek Automotive
6d5daafe-0ba0-4291-a7f6-ce0d81466f2f,mitsubishi,lancer,"202,845 km","€ 4,250.-",08/2010,Gasoline,Automobiel- & Schadebedrijf Bakker
f7f79c45-64d6-461e-b9c5-59fc119888f0,mitsubishi,lancer,"96,667 km","€ 9,999.-",09/2009,Gasoline,Piek Automotive
4456536d-bea2-4cef-846c-84e5e896eb37,mitsubishi,asx,"99,822 km","€ 13,900.-",11/2020,Gasoline,Autozatti Parma
a803761d-1eba-49f8-be01-bd737ae2212d,mitsubishi,eclipse cross,"37,177 km","€ 26,490.-",05/2022,Electric/Gasoline,Autohaus Kirschstein GmbH
c0ce236b-c7a9-4fb2-92e8-809d94f2b098,mitsubishi,colt,50 km,"€ 15,970.-",06/2024,Gasoline,Auto-Center Heddier GmbH
17a5f6a7-6e78-40f7-9613-265cd6ac90a1,mitsubishi,outlander,"107,030 km","€ 21,990.-",11/2018,Gasoline,Autohaus Jörg Lessing GmbH
a41a20a9-0ab9-4cf9-906f-0ea75dc12644,mitsubishi,space star,"76,616 km","€ 7,290.-",09/2019,Gasoline,Theorema Spa
bfa7cd70-71fc-4a08-b4d5-681ef0a78de2,mitsubishi,outlander,"64,500 km","€ 24,149.-",01/2020,Electric/Gasoline,Autohero Nederland
8c491745-98cc-4f2c-b6c4-723da6216947,mitsubishi,pajero pinin,"230,000 km","€ 3,600.-",10/2004,LPG,Dellerbastore Sas
1fa5be9a-50e5-4f80-9189-27eacc682266,mitsubishi,space star,"2,160 km","€ 10,790.-",04/2023,Gasoline,KIFFE V&N GmbH
f82e4879-9d70-4f1a-932a-8cf43d4ccd82,mitsubishi,space star,"36,200 km","€ 8,450.-",11/2019,Gasoline,AHG Autowelt
6555eac7-7a49-406e-af31-e744a7e89c00,mitsubishi,outlander,"54,157 km","€ 23,649.-",09/2019,Electric/Gasoline,Autohero Nederland
c1e15108-258f-478f-b46a-929d32f8007d,mitsubishi,asx,"5,000 km","€ 18,990.-",03/2024,Gasoline,Auto Rosenauer Thomas GmbH
73f94329-c047-4481-8599-e392bac5e07e,mitsubishi,asx,"63,927 km","€ 14,900.-",11/2018,Diesel,Campani Group Peugeot Citroen RE
89f4a36c-a991-4764-b66b-2f3845bb53dc,mitsubishi,pajero,"94,000 km","€ 19,998.-",05/2013,Diesel,AutoPark Maurer
f8cf09d9-a5cb-4bc5-8d1c-af55c8e5f5d3,mitsubishi,pajero sport,"155,683 km","€ 12,900.-",12/2005,Diesel,Targaauto srl
4b4026be-4aa6-44fd-806b-b3b42d6d44b9,mitsubishi,space star,"33,909 km","€ 6,900.-",10/2015,Gasoline,TM Wagen Firenze srl
ef00e763-5707-45f9-a9d8-6b5340af3438,mitsubishi,space star,"53,151 km","€ 7,390.-",02/2019,Gasoline,Hauck Automobile GmbH
46ec4903-0b5f-4bfe-b2cb-366f6a1237bd,mitsubishi,outlander,"340,758 km","€ 7,295.-",12/2013,Electric/Gasoline,Ed-Kar Import en Export
3dc9ae44-be35-47a9-8adf-fc98c3efda77,mitsubishi,space star,"44,160 km","€ 6,890.-",06/2017,Gasoline,Hauck Automobile GmbH
33ef232a-8749-4be3-8fd1-e2fd191196b8,mitsubishi,colt,"134,117 km","€ 2,445.-",05/2008,Gasoline,Topper Auto
619c227f-84fe-4430-bd80-3896cc12bf44,mitsubishi,space star,"47,500 km","€ 11,900.-",03/2018,Gasoline,Auto’s Martens Lochristi
07f98d71-83e0-4aec-82ca-f7b9450f064c,mitsubishi,asx,"60,685 km","€ 14,999.-",06/2018,Gasoline,Hermann GmbH
d46d3784-4a73-463c-938b-fad0195578e9,mitsubishi,asx,"191,386 km","€ 8,450.-",06/2011,Gasoline,Massehuis Auto's
ad4adcc8-5bd8-4070-ac9b-0c1b69d2025c,mitsubishi,asx,"62,656 km","€ 24,500.-",09/2021,Gasoline,Auto Reuvers
b4decd25-78d1-4465-9a9d-e93c7295e677,mitsubishi,pajero,"151,000 km","€ 23,900.-",05/2017,Diesel,L'Auto Srl
8f70091c-39d7-40b7-9da1-d6ac71c667bc,mitsubishi,colt,23 km,"€ 13,990.-",- (First Registration),Gasoline,Autovi Uno Srl
e629915c-034f-4f03-99b9-fb75c50bfab5,mitsubishi,outlander,"161,292 km","€ 12,950.-",11/2013,Electric/Gasoline,Rensing Autos
80059c8d-e6ba-43e5-bcee-835b86578e8d,mitsubishi,eclipse cross,15 km,"€ 35,990.-",06/2024,Electric/Gasoline,Auto’s Martens Lochristi
754f9b31-10b9-4b3f-8b12-c339c09398c0,mitsubishi,space star,"15,000 km","€ 10,900.-",08/2021,Gasoline,Gruppo Bertucco
95ed8570-0853-4449-be9a-85dff603e89f,mitsubishi,asx,"43,000 km","€ 16,400.-",06/2020,Gasoline,Stracciari Spa
9713ab34-f402-4581-97c7-592c269a7821,mitsubishi,outlander,"57,097 km","€ 16,950.-",07/2019,Gasoline,AIDA Autohaus GmbH
df4efc90-92ac-4873-bde5-103d11bbff2b,mitsubishi,eclipse cross,5 km,"€ 27,700.-",12/2023,Electric/Gasoline,Michael Hadad Autohandel GmbH
b29a782c-f6d6-4881-90a1-44e7bcd95b02,mitsubishi,outlander,"118,540 km","€ 23,945.-",06/2019,Electric/Gasoline,Autobedrijf Mulder B.V.
bc8e8c6b-45e8-4efd-a6b1-5b959eed0d06,mitsubishi,outlander,"148,000 km","€ 13,990.-",06/2018,Diesel,Autozentrum am Wesertor GmbH
d31784ce-e8bb-493c-9d98-ee63418fc2eb,mitsubishi,space star,"1,236 km","€ 10,790.-",04/2023,Gasoline,KIFFE V&N GmbH
156a228e-3d59-4d3a-b31a-896addd4723d,mitsubishi,asx,"67,973 km","€ 19,800.-",07/2020,LPG,Secondlife di  Pasquarelli Auto Spa
002c0295-d194-449d-bfad-cac21384baf4,mitsubishi,carisma,"182,110 km","€ 1,395.-",12/2001,Gasoline,Ed-Kar Import en Export
2b0e92fa-8584-4800-8014-f1b6bde8427f,mitsubishi,asx,"146,760 km","€ 7,700.-",10/2014,LPG,TM Wagen Firenze srl
224dda27-d4b5-4573-826a-97a45954fec7,mitsubishi,space star,"51,521 km","€ 8,980.-",03/2022,Gasoline,Autohaus Mommerskamp GmbH
bd3e81f1-a737-4b5c-85c6-24b4de466278,mitsubishi,outlander,"70,000 km","€ 25,950.-",04/2019,Electric/Gasoline,D.N.A. center - Sinauto Srl
da33f26e-af34-4842-b235-8946e00adf14,mitsubishi,space star,"92,126 km","€ 9,950.-",04/2017,Gasoline,Hauck Automobile GmbH
c1a39200-ae00-49b2-91fc-376f4aa8159d,mitsubishi,outlander,"82,000 km","€ 17,450.-",03/2020,Gasoline,aaf.de GmbH
005ada55-774d-4b45-a6dc-27ac6b6d2f60,mitsubishi,pajero,"241,661 km","€ 7,950.-",01/2001,Gasoline,Handelsonderneming Thomas Rutten B.V.
939e4763-5c0a-46fa-a925-4045ccfb4c42,mitsubishi,eclipse cross,"9,250 km","€ 27,700.-",04/2022,Electric/Gasoline,Autohaus Specht GmbH & Co. KG
503ce948-add7-40ee-901a-4168f0cf126c,mitsubishi,outlander,"214,511 km","€ 10,449.-",09/2014,Electric/Gasoline,Goldenstone Cars B.V.
7ef2604a-e10a-4e2d-8dc3-5a9b1902f17c,mitsubishi,outlander,"220,000 km","€ 11,300.-",05/2016,Diesel,Autoplatz Miki
18f30535-785a-4a02-b4c7-d3bd2dba390c,mitsubishi,eclipse cross,"40,000 km","€ 18,480.-",03/2019,Gasoline,Autohaus Royal GmbH
9aa974b4-28b8-4c1f-b02b-56d7d71e3ce6,mitsubishi,pajero,"207,696 km","€ 7,000.-",06/2003,Diesel,Trisotto Auto srl
a119ccc2-539e-4a3d-ba1e-3c742b15e220,mitsubishi,asx,10 km,"€ 19,800.-",01/2024,Electric/Gasoline,Dott. M.Palmucci Spa
85414540-b3cf-457e-9f43-358b760bbce3,mitsubishi,asx,"44,581 km","€ 15,520.-",08/2018,LPG,Carpoint Spa
93f979c0-b034-4f26-b6d2-e9c64ac7c95e,mitsubishi,outlander,"94,000 km","€ 17,490.-",05/2019,Gasoline,Renault Autohaus Kaufmann GmbH
d0ac818a-3c7b-4a0f-90a3-b7dfff928bfd,mitsubishi,eclipse cross,"35,757 km","€ 24,700.-",05/2022,Electric/Gasoline,Michael Hadad Autohandel GmbH
7492c59d-7efe-497d-9518-c4483c53058f,mitsubishi,outlander,"55,000 km","€ 22,900.-",02/2019,Diesel,E 3 Supercar Srl
674e8aa2-8e2c-4c45-a077-fa54881baf2f,mitsubishi,asx,"106,154 km","€ 9,999.-",07/2018,LPG,CLD Auto Srl
9e7e86ce-4c80-40c2-91a1-ffdc19818c0b,mitsubishi,space star,"53,725 km","€ 6,990.-",08/2018,Gasoline,Autohaus Jacob Fleischhauer GmbH & Co. KG
7621924d-59ca-4c73-bf56-b09b1e0a621e,mitsubishi,outlander,"181,780 km","€ 14,949.-",01/2016,Electric/Gasoline,Goldenstone Cars B.V.
2d1867a6-16ee-46c4-8781-0972443159a3,mitsubishi,pajero sport,"200,000 km","€ 6,000.-",03/2000,Diesel,Mazza Sas Di Mazza Mattia
f53ffa20-a967-4e54-941c-d805062d22e4,mitsubishi,space star,"75,100 km","€ 8,980.-",04/2016,Gasoline,Autohaus Mommerskamp GmbH
e4424051-2e2a-4662-bece-e02b26f88b43,mitsubishi,space star,"31,202 km","€ 12,950.-",06/2019,Gasoline,Autocentrum Carstar
100cb69d-670f-44b1-8fad-1e9532e58b0f,mitsubishi,space star,0 km,"€ 11,950.-",- (First Registration),Gasoline,Autohaus Mommerskamp GmbH
87d5bf1f-dd16-4241-8ad8-d04a7c1df396,mitsubishi,eclipse cross,"34,834 km","€ 24,700.-",06/2022,Electric/Gasoline,Michael Hadad Autohandel GmbH
d682256b-4b42-492c-aeb7-d354822e7cec,mitsubishi,outlander,"256,521 km","€ 3,995.-",02/2007,Gasoline,Autohandel Honing
cbe09fd9-9a66-4b19-8fec-7e8cf9c72bd9,mitsubishi,asx,"9,153 km","€ 22,990.-",06/2023,Gasoline,Fritz Unterberger – Wolfgang Denzel GmbH & Co. KG
0f233b83-9592-44c2-8569-b77a59e90c33,mitsubishi,pajero,"121,054 km","€ 10,900.-",01/2001,Diesel,Grand Prix Group
654e4f4b-ac59-476d-ab83-d954d8709c63,mitsubishi,outlander,"119,499 km","€ 13,500.-",12/2019,Gasoline,Karim Export SA
9bb136a7-6d4b-4561-8b89-e487ed0d1660,mitsubishi,space star,"99,882 km","€ 7,500.-",12/2020,Gasoline,Auto 2000 Sas Di Virgilio Giuseppe e C.
428af9ee-e4d1-4653-8d58-6cc04f0f04f5,mitsubishi,asx,"80,714 km","€ 11,495.-",07/2015,Gasoline,Ed-Kar Import en Export
1dd87db2-fb28-4098-9d0a-2774ac1cc448,mitsubishi,asx,"148,635 km","€ 9,990.-",03/2014,Gasoline,TURBO MANISES
71137bd9-fef5-4e37-9c49-e24ec0c38f06,mitsubishi,space star,- km,"€ 12,900.-",- (First Registration),Gasoline,Autorex Srl
30b80f8c-8032-4766-b47e-db59837f4f5c,mitsubishi,asx,"88,694 km","€ 11,490.-",12/2016,Gasoline,Emil Frey EF S Automobile
6b2ab7a1-e914-4d78-84f5-e646c6ee6e39,mitsubishi,space star,0 km,"€ 15,990.-",- (First Registration),Gasoline,Autohaus Kirschstein GmbH
e7868e5c-2109-4b37-a1d9-582b56951311,mitsubishi,space star,10 km,"€ 12,690.-",- (First Registration),Gasoline,Emil Frey Toyota Zentrum
4eda4449-1bfd-4981-be4a-a5c239613b07,mitsubishi,space wagon,"176,274 km","€ 1,995.-",10/2000,Gasoline,Ed-Kar Import en Export
50305067-4bdc-4bce-89db-e1b345a786c6,mitsubishi,space star,- km,"€ 11,990.-",- (First Registration),Gasoline,Autozentrum Ruhrig
e2251d73-c9e7-48b3-a1c6-a375407982fe,mitsubishi,l200,"165,692 km","€ 17,990.-",01/2016,Diesel,Autocenter Mothor GmbH
a4d99533-9cef-4eed-aa1e-86346224eba6,mitsubishi,colt,10 km,"€ 14,750.-",08/2024,Gasoline,Dott. M.Palmucci Spa
a16817e5-936b-4e05-8002-e7c886c95406,mitsubishi,space star,"59,000 km","€ 5,950.-",09/2014,Gasoline,Autohaus Schneider e.K.
14c0c9b8-72b6-43b8-ac7e-50044ad3c27b,mitsubishi,outlander,"240,000 km","€ 10,990.-",08/2016,Diesel,Carpoint GmbH
93b6fa0b-32c6-416c-96dd-9209e3fb12db,mitsubishi,space star,10 km,"€ 12,400.-",- (First Registration),Gasoline,Saicar Srl
d49acff2-68b8-48da-9d01-27cc70fcc91f,mitsubishi,asx,11 km,"€ 22,990.-",02/2024,Gasoline,Autohaus Lisson OHG
6821bce3-c4a6-4da1-b5ea-3bde7393e754,mitsubishi,pajero,"249,000 km","€ 13,900.-",05/2006,Diesel,Eas Srl
72e6cb94-5477-4a80-a78b-e6673db41c48,mitsubishi,asx,"63,115 km","€ 11,950.-",10/2012,Gasoline,Flevo Mobiel
f36d244d-5de7-46fe-b3f4-ae4976cb2f86,mitsubishi,asx,"7,552 km","€ 18,500.-",10/2021,Gasoline,Auto Zatti S.r.l.
e198c92c-8c01-4fbd-a004-526ef8aa3417,mitsubishi,space star,"19,300 km","€ 9,490.-",07/2020,Gasoline,Carpoint GmbH
a468a662-877c-430a-9288-b831ea744cd9,mitsubishi,colt,5 km,"€ 17,900.-",06/2024,Gasoline,Michael Hadad Autohandel GmbH
847c2e5d-931a-4f45-8359-fc35d02be992,mitsubishi,eclipse cross,"20,690 km","€ 24,190.-",05/2022,Electric/Gasoline,Degiorgi la tua auto
ae323ded-5777-4608-b82a-89581d6e1e3a,mitsubishi,space star,1 km,"€ 11,990.-",- (First Registration),Gasoline,AIDA Autohaus GmbH
c53e4476-a8c3-4498-8442-c14fd39bdf36,mitsubishi,colt,230 km,"€ 15,900.-",05/2024,Gasoline,Dielle Auto srl Nichelino
f38fc489-ba32-45ba-9b1d-6806f830b333,mitsubishi,outlander,"121,000 km","€ 15,790.-",02/2017,Diesel,FLEXICAR BARCELONA
14265086-96a2-45c5-9624-7a063ca23114,mitsubishi,asx,"140,968 km","€ 10,925.-",03/2014,Gasoline,Knijnenburg Autobedrijf  V.O.F.
0e66a783-bcb9-45b3-a502-dda973bfff49,mitsubishi,pajero,"121,000 km","€ 44,990.-",01/1998,Gasoline,Petrol Positive Performance Cars GmbH
9d7ad88b-c20a-4c83-9848-24a8cfa66745,mitsubishi,space star,"159,522 km","€ 4,750.-",12/2014,Gasoline,Flevo Mobiel
6ee18613-517a-4382-8c13-1af4d918dc71,mitsubishi,asx,"132,000 km","€ 9,507.-",03/2017,Gasoline,Autohaus Berlin - Autozentrum Matthes GmbH
5faae607-1c89-4869-9738-63cbde2ff1c0,mitsubishi,eclipse cross,"82,800 km","€ 14,450.-",03/2019,Gasoline,Autoservice Gremmer GmbH
55bf1ab2-dbc1-4193-93e0-8240c3258b51,mitsubishi,asx,"75,520 km","€ 13,990.-",07/2019,Gasoline,Autohaus Kirschstein GmbH
657344ee-9baa-478e-8465-b2514e735a3c,mitsubishi,colt,20 km,"€ 13,600.-",- (First Registration),Gasoline,Dott. M.Palmucci Spa
6cb32b25-1b50-48c2-a812-70ad302e3b01,mitsubishi,outlander,"173,000 km","€ 12,900.-",07/2016,Diesel,Ka Tour Auto Srl
d407d2cb-69d4-4fe6-a980-6ecefdc82dc6,mitsubishi,outlander,"73,512 km","€ 19,980.-",12/2016,Electric/Gasoline,Autohaus Mommerskamp GmbH
5ec83bf1-44b1-470b-bec7-2229ec31a8ab,mitsubishi,space star,"61,938 km","€ 7,950.-",09/2019,Gasoline,Autohaus  Kreyenbrück Hermann Munderloh
316754de-e41b-4ef1-b677-cb2d6ddf1088,mitsubishi,outlander,"175,549 km","€ 12,945.-",11/2013,Electric/Gasoline,RVL Auto's
34ee721a-4c2a-4ac8-975b-185d8279ade9,mitsubishi,space star,"86,979 km","€ 10,150.-",07/2017,Gasoline,Hauck Automobile GmbH
32f940d3-0b0c-4e3e-82d9-a6acc66a0c64,mitsubishi,montero,"460,000 km","€ 4,900.-",01/2003,Diesel,APOU
4726c9b2-d879-4e1d-af86-206aa7d90580,mitsubishi,outlander,"28,800 km","€ 23,927.-",12/2021,Electric/Gasoline,Autohaus Mothor GmbH
dd4cde30-0879-493a-8e4f-d625b65db45d,mitsubishi,l200,"231,255 km","€ 11,100.-",11/2008,Diesel,Trisotto Auto srl
a6299fe0-d698-46e4-9402-e2375205f833,mitsubishi,grandis,"241,471 km","€ 4,400.-",02/2006,Diesel,SAFARI CAR BADALONA
9cfda0ac-c3c8-4acc-8511-82979830f504,mitsubishi,eclipse cross,10 km,"€ 26,900.-",- (First Registration),Electric/Gasoline,Saicar Srl
53ae09b8-9097-4e2d-be1b-927fb3da5179,mitsubishi,eclipse cross,"20,600 km","€ 35,000.-",08/2022,Electric/Gasoline,Autohaus Lisson OHG
46125a6e-0c5d-40e3-9ba5-6e11a33ec520,mitsubishi,colt,"110,765 km","€ 3,950.-",03/2009,Gasoline,Autohaus Maletzki GmbH
c4e4c282-42b5-47bf-ac5e-c9e02adc1ddd,mitsubishi,outlander,"165,272 km","€ 18,945.-",06/2020,Electric/Gasoline,Vaartland.nl Breda
34c16266-79fb-41b8-920e-7f11e1e64a88,mitsubishi,colt,"57,004 km","€ 6,500.-",01/2011,Gasoline,De Graaf Mobiliteit B.V.
34e60e16-33b1-48aa-ad40-62d5f81ad21d,mitsubishi,outlander,"189,950 km","€ 11,950.-",12/2013,Electric/Gasoline,Autobedrijf Verhoefen
d7c4a100-3e5a-4b62-9571-904f8d2b515c,mitsubishi,eclipse cross,"14,500 km","€ 27,980.-",01/2024,Electric/Gasoline,Emil Frey Schwabengarage
5328e1c3-e22c-488d-a4ab-67704f15b0cc,mitsubishi,eclipse cross,"21,200 km","€ 22,950.-",04/2022,Electric/Gasoline,Walter Schneider Seelbach GmbH & Co. KG
300d35c8-8d57-415b-85dd-6fcb49855748,mitsubishi,space star,"10,820 km","€ 9,590.-",06/2021,Gasoline,OutletCars.at – Wels
07244802-bbec-4a41-ada5-70e9a2a59e6b,mitsubishi,asx,"82,719 km","€ 13,900.-",01/2018,LPG,A. Corvi Srl
01f6caa2-0a59-4276-89d7-99136e66d92f,mitsubishi,colt,10 km,"€ 15,200.-",04/2024,Gasoline,Becast Automobili Srl
bd18b7e0-da8a-43ae-8b7b-df9436d29448,mitsubishi,outlander,"138,000 km","€ 14,999.-",01/2016,Diesel,Teras Auto Srl
b81943aa-a8e1-40a6-ab92-7c9e90b9e6d6,mitsubishi,space star,"61,439 km","€ 9,249.-",01/2021,Gasoline,Auto Valk
85bd18eb-3a67-4731-835a-b76b7cb20878,mitsubishi,eclipse cross,"134,837 km","€ 21,945.-",04/2022,Electric/Gasoline,Vaartland.nl Breda
ad16cf6f-e264-4861-9345-1f5c51c4e4c0,mitsubishi,space star,0 km,"€ 12,790.-",- (First Registration),Gasoline,Autohaus Kirschstein GmbH
52a93c02-4be3-44c4-b3bd-f0bd786b8249,mitsubishi,eclipse cross,"48,325 km","€ 15,990.-",06/2018,Gasoline,Elspass Autoland GmbH & Co. KG
d53ea929-b89c-42a2-8300-2cfd579e7004,mitsubishi,eclipse cross,"64,583 km","€ 17,990.-",05/2019,Gasoline,Autohaus Moritz GmbH
3a420449-541e-4e13-814f-743c7e6fc9e6,mitsubishi,outlander,"114,263 km","€ 19,945.-",05/2016,Gasoline,Vaartland.nl Den Haag
dbbe9bca-6994-46cb-8dec-e05b81b9cf20,mitsubishi,space star,"236,447 km","€ 1,450.-",02/2007,Diesel,Autobedrijf Verhoefen
e0b1348b-971e-4f38-9bb9-a3662e33c007,mitsubishi,asx,"186,103 km","€ 9,850.-",11/2013,Gasoline,Autohuis Salland B.V.
373ba064-a450-43f6-b4c9-27cb1e65f53e,mitsubishi,eclipse cross,"114,005 km","€ 18,909.-",05/2019,Gasoline,Vaartland.nl Den Haag
298ddcc6-484f-4205-b393-b2ff433a8399,mitsubishi,montero,"125,000 km","€ 27,000.-",06/2017,Diesel,AUTOMOVILES CAMILO
4c989b38-4db0-4114-ac35-a9505f4ce12e,mitsubishi,outlander,"172,742 km","€ 14,450.-",06/2013,Gasoline,Flevo Mobiel
68c553ba-f58e-4962-839d-47da8e8539c3,mitsubishi,space star,10 km,"€ 12,690.-",- (First Registration),Gasoline,Emil Frey Toyota Zentrum
248ffb15-370f-4d9d-b870-01b5115e6303,mitsubishi,space star,0 km,"€ 15,810.-",- (First Registration),Gasoline,Autohaus Jörg Lessing GmbH
a7d07342-186f-4ea6-9ba0-47e5b67c30f6,mitsubishi,space star,"103,491 km","€ 6,980.-",01/2021,Gasoline,Autohaus Mommerskamp GmbH
b8498fe6-653f-4507-afd0-afe8abdf2dce,mitsubishi,outlander,"199,857 km","€ 12,445.-",02/2014,Electric/Gasoline,Vaartland.nl Zwolle
0d95ebf9-5a49-48a9-a8eb-ad86da7d1acf,mitsubishi,space star,10 km,"€ 12,890.-",06/2024,Gasoline,Lifag-Fahrzeughandels GmbH
88aa6b66-c691-4bfb-817c-7ceb51006694,mitsubishi,outlander,"37,686 km","€ 22,900.-",07/2020,Electric/Gasoline,Auto-Vertrieb Kielsburg GmbH
5a467b9e-3ebc-4ca4-84ff-d6af91f65bde,mitsubishi,pajero,"296,705 km","€ 7,450.-",07/2002,Diesel,LVR Group srl
2e1dd922-2354-4562-810b-d8dea4a5aaeb,mitsubishi,space star,"76,352 km","€ 6,140.-",03/2015,Gasoline,Autohaus Mothor GmbH
f7c7b048-0df6-4ac3-a60d-ce0f5b26fc29,mitsubishi,eclipse cross,"75,071 km","€ 19,900.-",09/2018,Gasoline,Ing. E. Ermler GmbH
daa81a28-c446-4e6f-9cb5-4164ee55c67e,mitsubishi,space star,"66,157 km","€ 8,949.-",11/2020,Gasoline,Auto Valk
b68c0e6b-2d77-4d1e-b935-b419f343d401,mitsubishi,asx,10 km,"€ 25,990.-",08/2024,Electric/Gasoline,Autohaus Kirschstein GmbH
69044160-8608-4aab-977e-4477f5b7c2c9,mitsubishi,asx,"230,000 km","€ 7,500.-",04/2015,Diesel,Service Car di Giorgio Facchinetti & C. Sas
96d8b848-7308-42d1-a59a-b87bf56d19ba,mitsubishi,space star,0 km,"€ 13,190.-",- (First Registration),Gasoline,Autohaus Kirschstein GmbH
65f471b5-4f1e-471d-b1f0-628c965b8d23,mitsubishi,asx,"68,000 km","€ 12,500.-",01/2017,Gasoline,Top Four Spa
b0f93f89-8ed8-4183-9b4b-dc27964d1c24,mitsubishi,outlander,"95,610 km","€ 20,149.-",06/2019,Electric/Gasoline,Autohero Nederland
f3123307-d5c5-4005-8364-27831abf0978,mitsubishi,space star,0 km,"€ 16,280.-",- (First Registration),Gasoline,Autohaus Mommerskamp GmbH
f8ef17dc-f874-4425-971d-0d010fa5a527,mitsubishi,space star,0 km,"€ 13,190.-",- (First Registration),Gasoline,Autohaus Kirschstein GmbH
a09ae2e0-5d9a-48d1-b949-3014cd76c85f,mitsubishi,colt,10 km,"€ 13,900.-",- (First Registration),Gasoline,Saicar Srl
0155ddae-6ad7-4a66-a237-b9525509c191,mitsubishi,asx,"167,727 km","€ 9,945.-",02/2014,Gasoline,RVL Auto's
b077e601-7d84-41b6-a5e1-edbde4443c20,mitsubishi,outlander,"99,446 km","€ 21,516.-",10/2020,Electric/Gasoline,MeinAuto.de Gebrauchtwagen
083d1d33-e812-4f96-b953-450f73179504,mitsubishi,asx,"48,834 km","€ 13,480.-",04/2016,Diesel,motioncars gmbh
08f35a55-a937-4794-b49a-10339e7a1c69,mitsubishi,outlander,"181,780 km","€ 14,949.-",01/2016,LPG,Goldenstone Cars B.V.
f13862fb-42ca-41d9-bf78-ea5a67d7fbc5,mitsubishi,asx,"102,410 km","€ 10,860.-",08/2015,Diesel,LCT Autohandel GmbH
a39c192e-cfba-42bd-9990-8f0226c4980a,mitsubishi,outlander,"190,000 km","€ 9,500.-",10/2009,Diesel,MULTIMARCAS MELICAR
870bab04-9b87-4665-8965-19d2ea80531b,mitsubishi,outlander,"161,249 km","€ 15,950.-",08/2015,Diesel,Autobedrijf Jos Priem
29b4e72e-cd9c-4afa-814f-043994917b2e,mitsubishi,space star,"28,633 km","€ 8,900.-",05/2020,Gasoline,QueenCar
a0b2a823-6c07-493d-b24c-80541261c00f,mitsubishi,space star,20 km,"€ 13,590.-",06/2024,Gasoline,Schütt & Ahrens GmbH
d72ce209-113d-40c1-b03d-e2cb9f69f2dc,mitsubishi,outlander,"29,070 km","€ 26,900.-",11/2018,Electric/Gasoline,Autobedrijf Jos Priem
473af17b-6504-4040-96a3-46b2f7741f04,mitsubishi,space star,"116,854 km","€ 5,999.-",09/2018,Gasoline,Autobedrijf van Veggel B.V.
3df3b93d-99c0-41db-9f18-8415154267a9,mitsubishi,eclipse cross,"17,420 km","€ 27,916.-",06/2023,Electric/Gasoline,Autocenter Mothor GmbH
c0773908-b941-49b5-8f51-9c26003c102b,mitsubishi,space star,"50,870 km","€ 8,990.-",01/2019,Gasoline,Schütt & Ahrens GmbH
43ea5019-fdaa-40f8-ad95-c4279fdfb476,mitsubishi,outlander,"25,107 km","€ 23,450.-",08/2020,Gasoline,AIDA Autohaus GmbH
af0f41f2-ab42-4ef8-8c25-1d2e318b1e2d,mitsubishi,outlander,"19,500 km","€ 24,900.-",12/2021,Gasoline,Nuova Comauto spa
fbdffed1-8aca-4b9c-8f65-1fccde020cfc,mitsubishi,asx,10 km,"€ 25,590.-",08/2024,Electric/Gasoline,Autohaus Kirschstein GmbH
b7df4347-d448-4c32-87cd-85ef88813683,mitsubishi,pajero pinin,"291,238 km","€ 4,800.-",05/2005,Gasoline,Iamauto Srl
df36f68b-747b-4e2f-9ad9-8e6fa10d12a7,mitsubishi,space star,400 km,"€ 12,490.-",03/2024,Gasoline,Emil Frey Schwabengarage
82f317ec-e6ed-41ab-b546-ecfe9e4c8106,mitsubishi,pajero,"168,800 km","€ 19,500.-",06/2016,Diesel,Appia Motor 71 Srl
9775fb5f-d155-42f3-9349-1e46e3b1a02a,mitsubishi,space star,"89,490 km","€ 8,950.-",06/2015,Gasoline,JP Autobedrijf
4d94f86d-2e46-400a-a160-407cf6a41821,mitsubishi,asx,"177,862 km","€ 8,290.-",07/2011,Gasoline,Autobedrijf Nijland
1cf93167-8e29-4875-977c-5bad48487ba1,mitsubishi,pajero,"189,000 km","€ 8,999.-",07/2004,Diesel,Santagata auto e fuoristrada Srl
1197caf7-0bd6-4f3c-8434-8eb3e292d9e9,mitsubishi,asx,"82,000 km","€ 17,290.-",03/2021,Gasoline,Autobörse Knoth
e27a35e5-4ff9-42fe-9d2c-e7d46f9051da,mitsubishi,space star,"26,400 km","€ 10,947.-",04/2022,Gasoline,K&C Automobil KG
810915fb-3689-49cc-940d-0fc2ceedfe6a,mitsubishi,3000 gt,"81,166 km","€ 19,950.-",11/1996,Gasoline,Glana Classic Cars B.V.
68377cec-64e8-49f0-812f-b66993105e61,mitsubishi,space star,0 km,"€ 13,190.-",- (First Registration),Gasoline,Autohaus Kirschstein GmbH
d871f3d3-f4a6-4b54-a4d3-454ec8aadd84,mitsubishi,colt,"145,257 km","€ 4,995.-",06/2008,Gasoline,Auto Scheepers B.V.
024c95c0-4677-4a6d-a7a7-c29d42269ce1,mitsubishi,colt,"94,852 km","€ 4,890.-",08/2012,Gasoline,Autohaus Illgen GmbH
